transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,taux_interet,is_anomaly_montant,is_anomaly_score,is_anomaly,year,month,quarter,weekday,montant_eur_verifie,ecart_montant_eur,categorie_risque,credit,debit,nb_transactions,montant_moyen,nb_produits_distincts,total_credit,total_debit,solde_net,taux_rejet
TXN000028,CLI0040,2023-06-27 10:39:00,2093.48,EUR,1.0,2093.48,Prelevement,PEA,Nice-Massena,Credit,Complete,491.0,Risque,42981.17,,False,False,False,2023.0,6.0,2023Q2,Tuesday,2093.48,0.0,High,2093.48,0.0,19,434.80368421052634,7,15324.52,-7063.25,8261.27,0.0
TXN001629,CLI0081,2022-03-31 23:23:00,720.87,EUR,1.0,720.87,Depot especes,Credit Auto,Toulouse-Capitole,Credit,Complete,617.0,Nan,28518.64,,False,False,False,2022.0,3.0,2022Q1,Thursday,720.87,0.0,Medium,720.87,0.0,14,-419.56285714285707,7,12105.54,-17979.42,-5873.879999999997,0.0
TXN001620,CLI0076,2022-06-02 03:34:00,2035.27,EUR,1.0,2035.27,Remboursement credit,Credit Immobilier,Lyon-Part-Dieu,Credit,Complete,326.0,Risque,30466.73,,False,False,False,2022.0,6.0,2022Q2,Thursday,2035.27,0.0,High,2035.27,0.0,16,8980.465,8,161121.94,-17434.5,143687.44,0.0
TXN000404,CLI0148,2023-09-08 01:46:00,-2434.61,EUR,1.0,-2434.61,Prelevement,Compte Courant,Lille-Grand-Place,Debit,En attente,713.0,Standard,16786.04,,False,False,False,2023.0,9.0,2023Q3,Friday,-2434.61,0.0,Low,0.0,-2434.61,18,-509.2705555555556,8,5170.9400000000005,-14337.81,-9166.869999999999,0.0
TXN000226,CLI0096,2023-06-15 02:01:00,-2991.63,EUR,1.0,-2991.63,Prelevement,Credit Auto,Lyon-Part-Dieu,Debit,Complete,710.0,Standard,4689.73,,False,False,False,2023.0,6.0,2023Q2,Thursday,-2991.63,0.0,Low,0.0,-2991.63,20,-21.814499999999992,8,16337.27,-16773.56,-436.2900000000009,0.0
TXN000645,CLI0037,2024-05-13 01:59:00,2688.05,USD,1.08,2488.94,Depot especes,Credit Consommation,Lille-Grand-Place,Credit,Complete,622.0,Standard,37009.05,,False,False,False,2024.0,5.0,2024Q2,Monday,2488.935185185185,0.0048148148148356995,Medium,2688.05,0.0,12,-103.86666666666667,6,9013.98,-10260.38,-1246.3999999999996,0.0
TXN000875,CLI0020,2024-02-08 10:40:00,455.99,USD,1.08,422.21,Retrait DAB,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,645.0,Standard,45191.54,,False,False,False,2024.0,2.0,2024Q1,Thursday,422.21296296296293,-0.0029629629629539522,Medium,455.99,0.0,13,45.60769230769228,7,8083.120000000001,-7490.22,592.9000000000005,0.0
TXN000784,CLI0074,2022-01-22 13:43:00,1550.61,GBP,0.86,1803.03,Interets,Credit Auto,Nantes-Commerce,Credit,Complete,633.0,Standard,34287.58,,False,False,False,2022.0,1.0,2022Q1,Saturday,1803.03488372093,-0.0048837209301382245,Medium,1550.61,0.0,15,-433.76666666666665,7,10429.96,-16936.46,-6506.5,0.0
TXN000873,CLI0037,2022-07-31 03:29:00,-2785.24,EUR,1.0,-2785.24,Virement,Credit Immobilier,Lille-Grand-Place,Debit,Complete,645.0,Standard,44740.78,,False,False,False,2022.0,7.0,2022Q3,Sunday,-2785.24,0.0,Medium,0.0,-2785.24,12,-103.86666666666667,6,9013.98,-10260.38,-1246.3999999999996,0.0
TXN000618,CLI0125,2024-07-09 18:15:00,643.95,EUR,1.0,643.95,Interets,Compte Epargne,Lille-Grand-Place,Credit,Complete,810.0,Premium,492.93,,False,False,False,2024.0,7.0,2024Q3,Tuesday,643.95,0.0,Low,643.95,0.0,15,713.7446666666667,6,15705.56,-4999.39,10706.169999999998,0.0
TXN000794,CLI0069,,425.93,EUR,1.0,425.93,Prelevement,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,647.0,Standard,46185.71,,False,False,False,,,NaT,,425.93,0.0,Medium,425.93,0.0,19,-591.3526315789474,8,7759.33,-18995.03,-11235.699999999999,0.0
TXN001506,CLI0062,2023-01-08 22:28:00,2883.03,EUR,1.0,2883.03,Prelevement,Credit Immobilier,Toulouse-Capitole,Credit,Complete,640.0,Standard,34405.39,,False,False,False,2023.0,1.0,2023Q1,Sunday,2883.03,0.0,Medium,2883.03,0.0,11,195.5063636363636,7,11334.89,-9184.32,2150.5699999999997,0.0
TXN000085,CLI0132,2023-08-20 13:00:00,-315.11,USD,1.08,-291.77,Retrait DAB,Compte Epargne,Bordeaux-Meriadeck,Debit,Complete,663.0,Standard,33443.92,,False,False,False,2023.0,8.0,2023Q3,Sunday,-291.76851851851853,-0.0014814814814485544,Medium,0.0,-315.11,14,15.457857142857133,7,7980.94,-7764.530000000001,216.40999999999894,0.0
TXN001897,CLI0045,2022-09-18 18:47:00,495.3,MAD,10.85,45.65,Retrait DAB,Livret A,Bordeaux-Meriadeck,Credit,Complete,704.0,Nan,6342.16,,False,False,False,2022.0,9.0,2022Q3,Sunday,45.64976958525346,0.000230414746539509,Low,495.3,0.0,17,-630.9223529411764,7,6754.81,-17480.489999999998,-10725.679999999997,0.0
TXN001893,CLI0092,2022-11-24 07:22:00,-497.96,EUR,1.0,-497.96,Retrait DAB,Assurance Vie,Nantes-Commerce,Debit,Complete,717.0,Standard,31025.77,,False,False,False,2022.0,11.0,2022Q4,Thursday,-497.96,0.0,Low,0.0,-497.96,19,-581.2315789473685,6,16754.07,-27797.47,-11043.400000000001,0.0
TXN001395,CLI0035,2023-02-23 11:40:00,2281.94,EUR,1.0,2281.94,Virement,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,600.0,Standard,3257.07,,False,False,False,2023.0,2.0,2023Q1,Thursday,2281.94,0.0,Medium,2281.94,0.0,13,-233.87769230769234,7,8105.85,-11146.26,-3040.41,0.0
TXN001704,CLI0039,2023-01-25 16:38:00,-1843.37,EUR,1.0,-1843.37,Interets,PEA,Lille-Grand-Place,Debit,Complete,631.0,Standard,34590.38,,False,False,False,2023.0,1.0,2023Q1,Wednesday,-1843.37,0.0,Medium,0.0,-1843.37,13,505.83076923076925,7,14758.210000000001,-8182.41,6575.800000000001,0.0
TXN000604,CLI0028,2022-06-16 14:53:00,-5720.11,EUR,1.0,-5720.11,Virement international,Assurance Vie,Lyon-Part-Dieu,Debit,Complete,667.0,Standard,389.69,,True,False,True,2022.0,6.0,2022Q2,Thursday,-5720.11,0.0,Medium,0.0,-5720.11,13,-396.34307692307686,6,8268.69,-13421.15,-5152.459999999999,0.0
TXN000818,CLI0069,2022-01-28 00:50:00,363.7,CHF,0.97,374.95,Depot especes,PEA,Marseille-Vieux-Port,Credit,Complete,647.0,Standard,4339.76,,False,False,False,2022.0,1.0,2022Q1,Friday,374.9484536082474,0.0015463917525835313,Medium,363.7,0.0,19,-591.3526315789474,8,7759.33,-18995.03,-11235.699999999999,0.0
TXN000454,CLI0030,2024-11-18 03:13:00,-1650.46,MAD,10.85,-152.12,Virement,Assurance Vie,Lyon-Part-Dieu,Debit,Complete,391.0,Risque,35247.25,,False,False,False,2024.0,11.0,2024Q4,Monday,-152.11612903225807,-0.0038709677419319632,High,0.0,-1650.46,13,-780.5923076923076,6,7049.03,-17196.73,-10147.7,0.0
TXN001547,CLI0127,2023-02-11 14:37:00,-230.73,EUR,1.0,-230.73,Retrait DAB,Compte Epargne,Nice-Massena,Debit,Complete,691.0,Standard,27871.45,,False,False,False,2023.0,2.0,2023Q1,Saturday,-230.73,0.0,Medium,0.0,-230.73,20,123.45549999999999,8,17710.059999999998,-15240.95,2469.109999999997,0.0
TXN001741,CLI0121,2024-05-31 02:59:00,-1742.31,EUR,1.0,-1742.31,Virement,Livret A,Marseille-Vieux-Port,Debit,Complete,818.0,Premium,18088.76,,False,False,False,2024.0,5.0,2024Q2,Friday,-1742.31,0.0,Low,0.0,-1742.31,15,339.64066666666673,7,14722.8,-9628.19,5094.609999999999,0.0
TXN001645,CLI0047,2023-06-16 14:40:00,-7146.65,MAD,10.85,-658.68,Virement international,Credit Auto,Lyon-Part-Dieu,Debit,Complete,397.0,Risque,47797.5,,True,False,True,2023.0,6.0,2023Q2,Friday,-658.6774193548387,-0.0025806451612879755,High,0.0,-7146.65,18,-11814.642777777779,7,15084.56,-227748.13,-212663.57,0.0
TXN000814,CLI0069,2024-03-20 04:28:00,131.23,EUR,1.0,131.23,Retrait DAB,PEA,Marseille-Vieux-Port,Credit,Complete,647.0,Standard,24002.44,,False,False,False,2024.0,3.0,2024Q1,Wednesday,131.23,0.0,Medium,131.23,0.0,19,-591.3526315789474,8,7759.33,-18995.03,-11235.699999999999,0.0
TXN001590,CLI0143,2023-06-03 11:51:00,381.16,EUR,1.0,381.16,Retrait DAB,Compte Courant,Lyon-Part-Dieu,Credit,Complete,782.0,Premium,47234.18,,False,False,False,2023.0,6.0,2023Q2,Saturday,381.16,0.0,Low,381.16,0.0,8,840.70375,5,8024.89,-1299.26,6725.63,0.0
TXN000214,CLI0039,2022-03-14 17:51:00,2746.15,CHF,0.97,2831.08,Depot especes,Compte Epargne,Lille-Grand-Place,Credit,Complete,631.0,Standard,12488.33,,False,False,False,2022.0,3.0,2022Q1,Monday,2831.082474226804,-0.0024742268042245996,Medium,2746.15,0.0,13,505.83076923076925,7,14758.210000000001,-8182.41,6575.800000000001,0.0
TXN001042,CLI0035,2023-08-03 21:46:00,2624.42,USD,1.08,2430.02,Remboursement credit,Livret A,Lyon-Part-Dieu,Credit,Complete,600.0,Standard,33526.85,,False,False,False,2023.0,8.0,2023Q3,Thursday,2430.0185185185182,0.0014814814817327715,Medium,2624.42,0.0,13,-233.87769230769234,7,8105.85,-11146.26,-3040.41,0.0
TXN001751,CLI0003,2022-10-18 15:39:00,1849.39,GBP,0.86,2150.45,Interets,PEA,Lyon-Part-Dieu,Credit,Complete,587.0,Standard,37444.8,,False,False,False,2022.0,10.0,2022Q4,Tuesday,2150.453488372093,-0.0034883720932157303,Medium,1849.39,0.0,13,-777.8269230769231,7,5172.85,-15284.6,-10111.75,0.0
TXN000962,CLI0048,,722.46,EUR,1.0,722.46,Interets,Assurance Vie,Toulouse-Capitole,Credit,Rejete,670.0,Standard,904.3,,False,False,False,,,NaT,,722.46,0.0,Medium,722.46,0.0,15,139.11866666666668,6,6610.030000000001,-4523.25,2086.7800000000007,0.0
TXN001057,CLI0103,2023-07-13 00:26:00,661.05,USD,1.08,612.08,Depot especes,Credit Immobilier,Paris-Centre,Credit,Complete,683.0,Standard,23175.82,,False,False,False,2023.0,7.0,2023Q3,Thursday,612.0833333333333,-0.003333333333216615,Medium,661.05,0.0,16,-1135.0106250000001,8,1731.42,-19891.59,-18160.17,0.0
TXN000560,CLI0078,2024-11-30 15:50:00,-1424.76,USD,1.08,-1319.22,Prelevement,Credit Auto,nan,Debit,Complete,647.0,Standard,13157.1,,False,False,False,2024.0,11.0,2024Q4,Saturday,-1319.2222222222222,0.00222222222214441,Medium,0.0,-1424.76,15,-291.4873333333333,7,4834.8,-9207.109999999999,-4372.309999999999,0.0
TXN001701,CLI0059,2023-03-22 12:33:00,2428.06,USD,1.08,2248.2,Prelevement,Credit Auto,Paris-Centre,Credit,Rejete,594.0,Standard,45430.81,,False,False,False,2023.0,3.0,2023Q1,Wednesday,2248.2037037037035,-0.0037037037036498077,Medium,2428.06,0.0,10,1365.8719999999998,5,16724.77,-3066.0499999999997,13658.720000000001,0.0
TXN001488,CLI0084,2023-11-01 10:12:00,71.47,EUR,1.0,71.47,Paiement CB,PEA,Marseille-Vieux-Port,Credit,Complete,684.0,Standard,10801.93,,False,False,False,2023.0,11.0,2023Q4,Wednesday,71.47,0.0,Medium,71.47,0.0,12,-17044.989166666666,7,4891.29,-209431.16,-204539.87,0.0
TXN000535,CLI0109,2022-06-26 04:13:00,944.53,EUR,1.0,944.53,Remboursement credit,PEA,Lyon-Part-Dieu,Credit,Complete,701.0,Standard,48008.76,,False,False,False,2022.0,6.0,2022Q2,Sunday,944.53,0.0,Low,944.53,0.0,13,597.33,7,14263.7,-6498.41,7765.290000000001,0.0
TXN000697,CLI0104,2022-01-25 15:41:00,1562.31,GBP,0.86,1816.64,Remboursement credit,Credit Immobilier,Nantes-Commerce,Credit,Complete,690.0,Standard,11456.17,,False,False,False,2022.0,1.0,2022Q1,Tuesday,1816.639534883721,0.0004651162792015384,Medium,1562.31,0.0,10,134.90699999999998,6,6398.639999999999,-5049.57,1349.0699999999997,0.0
TXN001109,CLI0091,2022-10-31 06:19:00,-585.68,EUR,1.0,-585.68,Depot especes,Compte Courant,Nantes-Commerce,Debit,Complete,442.0,Risque,27049.8,,False,False,False,2022.0,10.0,2022Q4,Monday,-585.68,0.0,High,0.0,-585.68,15,20170.012000000002,7,312342.18,-9792.0,302550.18,0.0
TXN001811,CLI0109,2023-01-06 03:38:00,-73.35,EUR,1.0,-73.35,Depot especes,Assurance Vie,Lyon-Part-Dieu,Debit,Complete,701.0,Standard,1567.04,,False,False,False,2023.0,1.0,2023Q1,Friday,-73.35,0.0,Low,0.0,-73.35,13,597.33,7,14263.7,-6498.41,7765.290000000001,0.0
TXN001490,CLI0069,2022-08-12 09:49:00,-2387.74,USD,1.08,-2210.87,Depot especes,PEA,Marseille-Vieux-Port,Debit,Complete,647.0,Standard,19208.33,,False,False,False,2022.0,8.0,2022Q3,Friday,-2210.87037037037,0.00037037037009213236,Medium,0.0,-2387.74,19,-591.3526315789474,8,7759.33,-18995.03,-11235.699999999999,0.0
TXN000237,CLI0041,2024-09-24 20:20:00,563.9,USD,1.08,522.13,Remboursement credit,PEA,nan,Credit,Complete,645.0,Nan,29488.61,,False,False,False,2024.0,9.0,2024Q3,Tuesday,522.1296296296296,0.0003703703704331929,Medium,563.9,0.0,14,-109.58714285714287,7,8137.389999999999,-9671.61,-1534.2200000000012,0.0
TXN001901,CLI0022,2024-12-31 05:10:00,2823.59,MAD,10.85,260.24,Interets,Credit Immobilier,nan,Credit,Complete,787.0,Premium,33442.11,,False,False,False,2024.0,12.0,2024Q4,Tuesday,260.23870967741937,0.0012903225806439877,Low,2823.59,0.0,16,-11950.029375,8,16507.35,-207707.82,-191200.47,0.0
TXN001258,CLI0012,2024-09-27 07:45:00,-2552.95,EUR,1.0,-2552.95,Remboursement credit,PEA,Lille-Grand-Place,Debit,Complete,778.0,Premium,18428.13,,False,False,False,2024.0,9.0,2024Q3,Friday,-2552.95,0.0,Low,0.0,-2552.95,11,306.97727272727275,5,11103.970000000001,-7727.219999999999,3376.750000000002,0.0
TXN001462,CLI0044,2024-03-21 09:32:00,535.41,EUR,1.0,535.41,Virement international,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,469.0,Risque,49746.95,,False,False,False,2024.0,3.0,2024Q1,Thursday,535.41,0.0,High,535.41,0.0,14,100.59785714285711,6,12962.53,-11554.16,1408.3700000000008,0.0
TXN000896,CLI0054,,5311.26,USD,1.08,4917.83,Virement international,Livret A,Bordeaux-Meriadeck,Credit,En attente,347.0,Risque,11017.36,,True,False,True,,,NaT,,4917.833333333333,-0.003333333333102928,High,5311.26,0.0,15,-158.16866666666658,8,10759.36,-13131.89,-2372.529999999999,0.0
TXN001706,CLI0013,2023-01-19 12:38:00,1518.61,EUR,1.0,1518.61,Interets,Credit Immobilier,Toulouse-Capitole,Credit,Complete,351.0,Nan,10075.17,,False,False,False,2023.0,1.0,2023Q1,Thursday,1518.61,0.0,High,1518.61,0.0,16,131.331875,8,15918.42,-13817.11,2101.3099999999995,0.0
TXN001206,CLI0039,2023-02-08 20:20:00,912.43,MAD,10.85,84.09,Prelevement,Livret A,Lille-Grand-Place,Credit,Complete,631.0,Standard,49180.19,,False,False,False,2023.0,2.0,2023Q1,Wednesday,84.09493087557604,-0.004930875576036442,Medium,912.43,0.0,13,505.83076923076925,7,14758.210000000001,-8182.41,6575.800000000001,0.0
TXN001622,CLI0068,2022-09-28 03:52:00,4517.71,EUR,1.0,4517.71,Virement international,PEA,Lyon-Part-Dieu,Credit,Complete,605.0,Standard,41766.92,,False,False,False,2022.0,9.0,2022Q3,Wednesday,4517.71,0.0,Medium,4517.71,0.0,16,796.93625,6,22800.34,-10049.36,12750.98,0.0
TXN000977,CLI0072,,1714.19,EUR,1.0,1714.19,Prelevement,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,606.0,Standard,19264.98,,False,False,False,,,NaT,,1714.19,0.0,Medium,1714.19,0.0,16,178.84249999999997,7,16860.41,-13998.93,2861.4799999999996,0.0
TXN000579,CLI0032,2024-03-09 23:47:00,-2040.32,EUR,1.0,-2040.32,Virement international,Credit Immobilier,Paris-Centre,Debit,Complete,621.0,Standard,10784.02,,False,False,False,2024.0,3.0,2024Q1,Saturday,-2040.32,0.0,Medium,0.0,-2040.32,11,-272.5554545454545,5,6117.31,-9115.42,-2998.1099999999997,0.0
TXN001962,CLI0041,2023-05-22 06:11:00,-251.17,MAD,10.85,-23.15,Virement international,PEA,nan,Debit,Complete,643.0,Standard,7782.82,,False,False,False,2023.0,5.0,2023Q2,Monday,-23.14930875576037,-0.0006912442396291851,Medium,0.0,-251.17,14,-109.58714285714287,7,8137.389999999999,-9671.61,-1534.2200000000012,0.0
TXN001171,CLI0087,2024-03-07 14:07:00,-2022.68,CHF,0.97,-2085.24,Interets,Credit Consommation,Toulouse-Capitole,Debit,Complete,607.0,Standard,12048.62,,False,False,False,2024.0,3.0,2024Q1,Thursday,-2085.237113402062,-0.002886597937958868,Medium,0.0,-2022.68,13,-380.85,7,3990.46,-8941.51,-4951.05,0.0
TXN000819,CLI0036,2024-06-28 05:19:00,-1028.68,USD,1.08,-952.48,Interets,Compte Courant,Marseille-Vieux-Port,Debit,Complete,572.0,Risque,13446.09,,False,False,False,2024.0,6.0,2024Q2,Friday,-952.4814814814815,0.0014814814815053978,High,0.0,-1028.68,18,-42.36277777777781,8,9138.56,-9901.09,-762.5300000000007,0.0
TXN001824,CLI0084,2024-11-14 01:06:00,265.7,EUR,1.0,265.7,Retrait DAB,PEA,Marseille-Vieux-Port,Credit,Complete,684.0,Standard,23970.47,,False,False,False,2024.0,11.0,2024Q4,Thursday,265.7,0.0,Medium,265.7,0.0,12,-17044.989166666666,7,4891.29,-209431.16,-204539.87,0.0
TXN000982,CLI0117,2022-09-03 14:56:00,-227.49,CHF,0.97,-234.53,Paiement CB,Credit Immobilier,Lille-Grand-Place,Debit,Rejete,643.0,Standard,36608.52,,False,False,False,2022.0,9.0,2022Q3,Saturday,-234.5257731958763,-0.004226804123703687,Medium,0.0,-227.49,13,-908.4238461538462,6,7699.5599999999995,-19509.07,-11809.51,0.0
TXN001283,CLI0131,2022-05-20 15:32:00,-2970.11,GBP,0.86,-3453.62,Depot especes,Credit Immobilier,Marseille-Vieux-Port,Debit,Complete,645.0,Premium,37695.35,,False,False,False,2022.0,5.0,2022Q2,Friday,-3453.6162790697676,-0.0037209302322480653,Medium,0.0,-2970.11,16,-536.89375,6,8115.5,-16705.8,-8590.3,0.0
TXN000368,CLI0090,2022-12-24 09:22:00,-176.04,EUR,1.0,-176.04,Retrait DAB,Credit Auto,Nantes-Commerce,Debit,En attente,645.0,Standard,19115.44,,False,False,False,2022.0,12.0,2022Q4,Saturday,-176.04,0.0,Medium,0.0,-176.04,10,-1042.4189999999999,6,4860.32,-15284.51,-10424.19,0.0
TXN001635,CLI0093,2023-05-11 10:55:00,-2759.27,EUR,1.0,-2759.27,Interets,Compte Courant,Marseille-Vieux-Port,Debit,Complete,786.0,Premium,13723.12,,False,False,False,2023.0,5.0,2023Q2,Thursday,-2759.27,0.0,Low,0.0,-2759.27,20,-615.3765,8,10714.33,-23021.86,-12307.53,0.0
TXN001696,CLI0128,2023-02-02 20:10:00,2615.6,EUR,1.0,2615.6,Virement,Compte Courant,Marseille-Vieux-Port,Credit,Complete,683.0,Standard,20605.01,,False,False,False,2023.0,2.0,2023Q1,Thursday,2615.6,0.0,Medium,2615.6,0.0,17,42.41941176470589,5,19109.1,-18387.97,721.1299999999974,0.0
TXN000300,CLI0046,2022-09-20 03:24:00,1989.69,USD,1.08,1842.31,Depot especes,PEA,Bordeaux-Meriadeck,Credit,Complete,841.0,Premium,19294.67,,False,False,False,2022.0,9.0,2022Q3,Tuesday,1842.3055555555554,0.0044444444445161935,Low,1989.69,0.0,15,-136.53400000000002,6,11423.34,-13471.35,-2048.01,0.0
TXN000049,CLI0017,2024-01-12 16:37:00,-371.71,EUR,1.0,-371.71,Interets,Compte Courant,Bordeaux-Meriadeck,Debit,Complete,645.0,Standard,45446.71,,False,False,False,2024.0,1.0,2024Q1,Friday,-371.71,0.0,Medium,0.0,-371.71,20,384.0065,8,17305.49,-9625.36,7680.130000000001,0.0
TXN001705,CLI0057,,-879.44,EUR,1.0,-879.44,Virement international,Compte Courant,Nice-Massena,Debit,Complete,435.0,Risque,4672.74,,False,False,False,,,NaT,,-879.44,0.0,High,0.0,-879.44,9,-379.13666666666666,7,1791.7399999999998,-5203.97,-3412.2300000000005,0.0
TXN000772,CLI0148,,-1637.72,USD,1.08,-1516.41,Interets,Livret A,Lille-Grand-Place,Debit,Complete,713.0,Standard,2332.3,,False,False,False,,,NaT,,-1516.4074074074074,-0.0025925925926912896,Low,0.0,-1637.72,18,-509.2705555555556,8,5170.9400000000005,-14337.81,-9166.869999999999,0.0
TXN000148,CLI0049,2022-03-22 02:12:00,2423.72,EUR,1.0,2423.72,Virement,Credit Consommation,nan,Credit,Complete,593.0,Standard,43486.75,,False,False,False,2022.0,3.0,2022Q1,Tuesday,2423.72,0.0,Medium,2423.72,0.0,11,46.61727272727274,6,8840.699999999999,-8327.91,512.789999999999,0.0
TXN001169,CLI0046,2024-06-30 00:39:00,-164.38,GBP,0.86,-191.14,Depot especes,Livret A,Bordeaux-Meriadeck,Debit,Complete,841.0,Premium,15652.1,,False,False,False,2024.0,6.0,2024Q2,Sunday,-191.13953488372093,-0.00046511627905942987,Low,0.0,-164.38,15,-136.53400000000002,6,11423.34,-13471.35,-2048.01,0.0
TXN000743,CLI0026,2022-01-15 21:37:00,-2378.16,EUR,1.0,-2378.16,Virement,Credit Consommation,Lille-Grand-Place,Debit,Complete,699.0,Standard,462.37,,False,False,False,2022.0,1.0,2022Q1,Saturday,-2378.16,0.0,Medium,0.0,-2378.16,15,-824.6553333333334,7,7402.41,-19772.239999999998,-12369.829999999998,0.0
TXN001830,CLI0118,2024-01-30 15:21:00,5153.85,EUR,1.0,5153.85,Virement international,Credit Immobilier,Lille-Grand-Place,Credit,En attente,641.0,Standard,37120.67,,True,False,True,2024.0,1.0,2024Q1,Tuesday,5153.85,0.0,Medium,5153.85,0.0,13,1009.7253846153847,7,20363.32,-7236.89,13126.43,0.0
TXN001151,CLI0102,2022-07-05 22:38:00,2748.36,EUR,1.0,2748.36,Prelevement,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,677.0,Standard,17074.18,,False,False,False,2022.0,7.0,2022Q3,Tuesday,2748.36,0.0,Medium,2748.36,0.0,9,689.6277777777779,6,9016.69,-2810.04,6206.650000000001,0.0
TXN001460,CLI0043,2022-12-01 00:24:00,382.23,EUR,1.0,382.23,Prelevement,Credit Consommation,Bordeaux-Meriadeck,Credit,Complete,735.0,Premium,48979.26,,False,False,False,2022.0,12.0,2022Q4,Thursday,382.23,0.0,Low,382.23,0.0,12,-390.8916666666667,5,11508.63,-16199.33,-4690.700000000001,0.0
TXN000379,CLI0070,2024-12-25 08:26:00,-110.24,EUR,1.0,-110.24,Paiement CB,Credit Immobilier,Nantes-Commerce,Debit,Complete,425.0,Risque,31880.95,,False,False,False,2024.0,12.0,2024Q4,Wednesday,-110.24,0.0,High,0.0,-110.24,13,15569.852307692308,7,207054.60000000003,-4646.52,202408.08000000005,0.0
TXN001899,CLI0079,2024-06-19 13:14:00,-2563.78,CHF,0.97,-2643.07,Depot especes,Compte Courant,Paris-Centre,Debit,Complete,689.0,Standard,4496.82,,False,False,False,2024.0,6.0,2024Q2,Wednesday,-2643.072164948454,0.0021649484538102115,Medium,0.0,-2563.78,14,-114.12857142857149,7,10311.49,-11909.29,-1597.800000000001,0.0
TXN000625,CLI0129,2023-11-23 13:07:00,-1871.81,GBP,0.86,-2176.52,Virement,Credit Consommation,Paris-Centre,Debit,Complete,573.0,Risque,49683.77,,False,False,False,2023.0,11.0,2023Q4,Thursday,-2176.5232558139533,0.0032558139532739006,High,0.0,-1871.81,21,-736.64,8,9067.51,-24536.95,-15469.44,0.0
TXN000194,CLI0095,2023-11-02 18:00:00,2613.28,MAD,10.85,240.86,Interets,Livret A,Nantes-Commerce,Credit,Complete,668.0,Standard,22976.62,,False,False,False,2023.0,11.0,2023Q4,Thursday,240.85529953917055,0.004700460829468511,Medium,2613.28,0.0,11,152.47636363636363,6,13521.73,-11844.49,1677.2399999999998,0.0
TXN001036,CLI0063,2023-11-23 15:43:00,-212.55,USD,1.08,-196.81,Paiement CB,Credit Consommation,Paris-Centre,Debit,Complete,426.0,Risque,45053.19,,False,False,False,2023.0,11.0,2023Q4,Thursday,-196.80555555555554,-0.00444444444445935,High,0.0,-212.55,20,6837.2570000000005,8,155983.84,-19238.7,136745.13999999998,0.0
TXN000543,CLI0078,2024-01-13 03:34:00,298.42,USD,1.08,276.31,Paiement CB,Compte Courant,Marseille-Vieux-Port,Credit,Complete,647.0,Standard,14142.75,,False,False,False,2024.0,1.0,2024Q1,Saturday,276.31481481481484,-0.0048148148148356995,Medium,298.42,0.0,15,-291.4873333333333,7,4834.8,-9207.109999999999,-4372.309999999999,0.0
TXN000516,CLI0118,2024-08-07 04:55:00,-2124.25,MAD,10.85,-195.78,Virement,PEA,Lille-Grand-Place,Debit,Complete,641.0,Nan,35224.71,,False,False,False,2024.0,8.0,2024Q3,Wednesday,-195.78341013824885,0.0034101382488529453,Medium,0.0,-2124.25,13,1009.7253846153847,7,20363.32,-7236.89,13126.43,0.0
TXN000649,CLI0043,2023-09-25 17:41:00,415.16,EUR,1.0,415.16,Virement,Credit Consommation,Bordeaux-Meriadeck,Credit,Rejete,735.0,Premium,27137.53,,False,False,False,2023.0,9.0,2023Q3,Monday,415.16,0.0,Low,415.16,0.0,12,-390.8916666666667,5,11508.63,-16199.33,-4690.700000000001,0.0
TXN001844,CLI0125,2022-08-25 03:24:00,-906.02,EUR,1.0,-906.02,Depot especes,Compte Courant,Lille-Grand-Place,Debit,Complete,810.0,Premium,41932.13,,False,False,False,2022.0,8.0,2022Q3,Thursday,-906.02,0.0,Low,0.0,-906.02,15,713.7446666666667,6,15705.56,-4999.39,10706.169999999998,0.0
TXN000769,CLI0101,2022-09-12 06:42:00,-2697.93,EUR,1.0,-2697.93,Interets,Credit Immobilier,Marseille-Vieux-Port,Debit,Complete,655.0,Standard,22416.92,,False,False,False,2022.0,9.0,2022Q3,Monday,-2697.93,0.0,Medium,0.0,-2697.93,12,737.9666666666667,8,13683.599999999999,-4828.0,8855.599999999999,0.0
TXN000905,CLI0004,2022-02-12 05:16:00,-2649.71,EUR,1.0,-2649.71,Interets,Compte Courant,Bordeaux-Meriadeck,Debit,Complete,586.0,Standard,48480.12,,False,False,False,2022.0,2.0,2022Q1,Saturday,-2649.71,0.0,Medium,0.0,-2649.71,16,-94.13125000000001,7,7057.71,-8563.81,-1506.0999999999995,0.0
TXN001134,CLI0077,2023-10-01 06:59:00,2213.71,EUR,1.0,2213.71,Virement,Livret A,Paris-Centre,Credit,Complete,322.0,Risque,20577.74,,False,False,False,2023.0,10.0,2023Q4,Sunday,2213.71,0.0,High,2213.71,0.0,11,-46.67363636363632,7,8063.660000000001,-8577.07,-513.409999999999,0.0
